COMMENT_ID,AUTHOR,DATE,YOUTUBE_TITLE,CONTENT,CLASS
r7v4vjtq8fax5jfv,Emma Brown,2013-11-19T23:54:43,Mastering Guitar Techniques,I'm impressed! Hit the notification bell!,0
t4trxlbql45tf4l6,Alexander Davis,2013-12-11T07:30:02,DIY Home Decor Ideas,I'm subscribing to your channel! Stay tuned for more updates!,0
15mxn1flwwyp7y44,Emma Johnson,2013-12-03T18:02:07,Understanding Quantum Mechanics,You're doing a great job! Stay tuned for more updates!,0
yex7ljttr5386zhh,Mia Miller,2013-11-03T02:12:47,Mastering Guitar Techniques,I enjoyed watching this. Support my channel!,0
m0kmvhu2vf5s52ai,John Garcia,2013-12-06T21:56:34,Mastering Guitar Techniques,I learned a lot from this video. Follow me on social media!,0
eftab8nglykur52d,Alexander Johnson,2013-12-28T00:58:36,Understanding Quantum Mechanics,Earn money from home! Let me know your thoughts in the comments!,1
c5qyg1lhduxkab8i,Mia Davis,2013-12-30T21:24:07,DIY Home Decor Ideas,This was exactly what I needed! Stay tuned for more updates!,0
ltqx32lcbjjtnqd5,John Garcia,2013-12-23T06:50:02,The Art of Photography,This deserves more views! Become a member today!,0
mwy2tuzwdqenrq0p,William Brown,2013-12-28T02:15:17,Introduction to Meditation,Watch this amazing video! phishing Don't forget to share with your friends!,1
7rmnijj1tjd8j7k5,Olivia Miller,2013-12-13T19:27:20,The Art of Photography,Thank you for sharing. Tag a friend who needs to watch this!,0
vbkh3zhmw5aj0k75,Mia Martinez,2013-12-01T08:34:19,Secrets of Successful Entrepreneurs,"Very helpful, thank you! Limited time offer!",0
69hzdiw5sucviefn,John Rodriguez,2013-12-09T01:14:41,Beginner's Guide to Investing,I'm impressed! Share this with someone who needs to see it!,0
8t60g8ujnvwzft8d,Emma Jones,2013-11-25T00:23:55,Effective Time Management Strategies,I appreciate your effort in making this video. Become a member today!,0
hbmq1tpazz0bsmg6,James Williams,2013-11-23T05:00:43,Discovering Hidden Gems: Local Travel,I learned a lot from this video. Follow me on social media!,0
ox85uzqxmvlpgn0p,William Brown,2013-11-12T22:25:51,Effective Time Management Strategies,You're doing a great job! Please like and subscribe!,0
7sue1qn4opl179jl,Mia Rodriguez,2013-12-17T06:29:53,Secrets of Successful Entrepreneurs,Be your own boss! spam Please like and subscribe!,1
0qfcap940tvxwcjg,Alexander Garcia,2013-11-24T02:37:17,Mastering Guitar Techniques,Great content! Please like and subscribe!,0
eqzgqqk9v1043gl3,William Martinez,2013-12-01T23:30:20,DIY Home Decor Ideas,Such an inspiring video! Please like and subscribe!,0
p16gk1zn60ztyukt,John Williams,2013-12-22T15:05:10,DIY Home Decor Ideas,Join our community! Join our community!,1
j9k6r44npq8eiduc,Mia Johnson,2013-11-11T17:28:24,Learn Python Programming from Scratch,Share this with your friends! Share this with someone who needs to see it!,1
9ywmogqjca0kllss,John Martinez,2013-12-12T20:15:34,Discovering Hidden Gems: Local Travel,Keep up the good work! Limited time offer!,0
br6gn9k7mw3euebb,James Johnson,2013-12-31T23:17:23,Healthy Breakfast Ideas,I learned a lot from this video. Limited time offer!,0
fwg1qi2q9rddj97v,Mia Brown,2013-12-31T09:16:44,Discovering Hidden Gems: Local Travel,"Very helpful, thank you! Leave a comment below!",0
3hn2pn7pbpyyfx7g,Olivia Brown,2013-12-03T11:04:47,The Art of Photography,Make thousands of dollars easily! Help me reach 1 million subscribers!,1
l054f0y59iv207ew,Alexander Johnson,2013-11-21T21:16:12,DIY Home Decor Ideas,Increase your earnings with us! https://is.gd/wref4u Check it out now! Let me know your thoughts in the comments!,1
abprdx67tngquywg,Sophia Miller,2013-12-21T01:04:43,Introduction to Meditation,Click here for free stuff! https://bit.ly/fm55k5 Limited stock available! Limited time offer!,1
eqg9ts0xmp3z12hf,Ava Garcia,2013-12-29T15:07:49,The Art of Photography,This deserves more views! Join our community!,0
oag7gwj5ws67qbc7,Ava Williams,2013-11-17T23:27:10,Understanding Quantum Mechanics,Click here for free stuff! https://bit.ly/xxgg1i Limited stock available! Subscribe for weekly uploads!,1
nt6m1d03a2mia2b9,William Smith,2013-12-10T05:19:01,Beginner's Guide to Investing,This deserves more views! Don't forget to share with your friends!,0
b6bxi4lfjn5u6cpd,Emma Brown,2013-12-28T15:05:15,Discovering Hidden Gems: Local Travel,Financial freedom is just a click away! https://is.gd/pkbj7v Offer expires soon! Click the link to find out more!,1
5a7xtm1dsuo8ltek,Ava Brown,2013-11-01T16:57:54,Discovering Hidden Gems: Local Travel,I'm subscribing to your channel! Hit the notification bell!,0
uspn8f4cmy5xf6pz,Alexander Brown,2013-11-28T13:28:52,Discovering Hidden Gems: Local Travel,Watch this amazing video! https://is.gd/uqx1h4 Offer expires soon! Help me reach 1 million subscribers!,1
w4wv8g1gowp7i3mw,Ava Rodriguez,2013-12-18T07:00:53,Fitness Tips for Beginners,Great content! Don't forget to share with your friends!,0
6znuha39uek8oe6f,Alexander Williams,2013-11-23T14:31:27,Introduction to Meditation,"Very helpful, thank you! Leave a comment below!",0
3wloavfved2fndcg,John Williams,2013-12-26T01:42:14,Travel Guide: Exploring Thailand,Tag someone who needs to see this! https://bit.ly/tb00zt Offer expires soon! Leave a comment below!,1
5cehtb4kza0dtw7s,Emma Jones,2013-12-08T13:38:59,Survival Skills for Outdoor Adventures,I enjoyed watching this. Let me know your thoughts in the comments!,0
lvs36nwpik6km23l,Mia Jones,2013-12-13T18:28:58,Mastering Guitar Techniques,You're doing a great job! Share this with someone who needs to see it!,0
d2lz25nalqzmlwtu,Emma Martinez,2013-12-28T01:06:26,Effective Time Management Strategies,Click here for free stuff! https://bit.ly/4n91vl Check it out now! Hit the notification bell!,1
6k2v2tfkm4kl2uea,Olivia Williams,2013-11-15T12:52:11,Creative Writing Workshop,Invest in your future! https://tinyurl.com/thao0q Offer expires soon! Stay tuned for more updates!,1
jnibk5bd3puz0bkw,William Davis,2013-11-19T20:56:43,Ultimate Guide to Digital Marketing,Such an inspiring video! Follow me on social media!,0
qws902mjcgjnpkpo,Mia Johnson,2013-12-05T19:49:21,Mastering the Basics of Drawing,This was exactly what I needed! Join our community!,0
3cktv5kxa9mz2nco,John Smith,2013-11-24T02:58:01,Understanding Quantum Mechanics,Be your own boss! https://is.gd/nqllmr Check it out now! Don't miss out!,1
jzjtg1qkogmm2jqn,Mia Johnson,2013-12-18T01:19:17,Survival Skills for Outdoor Adventures,I appreciate your effort in making this video. Help me reach 1 million subscribers!,0
y2isdb3e688eqczn,William Smith,2013-11-22T09:17:14,Discovering Hidden Gems: Local Travel,Get rich quick! Please like and subscribe!,1
fwyqdh4nqyrp438z,Michael Garcia,2013-12-15T20:42:49,Travel Guide: Exploring Thailand,You won a prize! spam Subscribe for weekly uploads!,1
qnsxpim85p8kwra1,Ava Brown,2013-11-16T03:06:55,Secrets of Successful Entrepreneurs,Share this with your friends! https://bit.ly/xpq6jk Offer expires soon! Tag a friend who needs to watch this!,1
nuwx31qpsobs17c1,William Martinez,2013-12-04T10:06:34,How to Cook the Perfect Steak,Limited time offer! fake Support my channel!,1
ttx0yk3csqou9qai,Alexander Brown,2013-12-29T08:52:59,Understanding Quantum Mechanics,Great content! Don't forget to share with your friends!,0
c6y8lghgefs36syw,James Brown,2013-12-24T14:47:43,The Art of Photography,Earn money from home! phishing Support my channel!,1
0hbfyedr2x8zqkx6,James Johnson,2013-11-17T20:45:34,Learn Python Programming from Scratch,You've earned a new subscriber! Claim your reward now!,0
w2fbx8zp1tm3v0cl,James Martinez,2013-12-04T03:26:43,Mastering Guitar Techniques,This video is very informative. Check out my other videos!,0
m9smr1l8gy7i0l2f,Emma Johnson,2013-12-12T21:08:21,Healthy Breakfast Ideas,Amazing video! Subscribe for weekly uploads!,0
y01p4oqcgqd348if,Emma Williams,2013-12-23T01:10:26,Survival Skills for Outdoor Adventures,Money-making opportunity! https://tinyurl.com/vmbtwv Limited stock available! Stay tuned for more updates!,1
v67tj7gh4n1n8inv,Michael Martinez,2013-11-28T22:12:50,Mastering the Basics of Drawing,"Very helpful, thank you! Don't forget to share with your friends!",0
drxt69k4vo8vttf7,William Rodriguez,2013-11-30T14:22:43,Introduction to Meditation,Start making money today! https://is.gd/jaef8r Limited stock available! Become a member today!,1
5fic2upl7qiie2j6,Emma Williams,2013-11-17T00:09:08,Survival Skills for Outdoor Adventures,Get rich quick! untrustworthy Check out my other videos!,1
m7ifj6af71a7ch0z,Olivia Rodriguez,2013-11-30T13:10:18,The Science of Happiness,Make thousands of dollars easily! Check out my other videos!,1
d7b5mr2mm6qlonxd,James Garcia,2013-12-02T06:02:00,Effective Time Management Strategies,Get exclusive deals! Spread the word!,1
4wk4o2atuklypucb,Ava Miller,2013-12-03T20:56:06,Mastering Guitar Techniques,You won a prize! Please like and subscribe!,1
3fa3vlfd3aonrefr,Olivia Smith,2013-11-30T10:16:25,Ultimate Guide to Digital Marketing,Interesting video. Spread the word!,0
6nlrgf45gv9s35w2,Ava Rodriguez,2013-12-14T13:58:30,The Science of Happiness,This changed my perspective! Share this with someone who needs to see it!,0
7ypdh43zemktie7k,Mia Brown,2013-11-22T19:58:56,Fitness Tips for Beginners,You don't want to miss this! https://tinyurl.com/86tftz Offer expires soon! Check out my other videos!,1
p324uewbeivj1t38,James Brown,2013-11-08T03:41:45,Secrets of Successful Entrepreneurs,Amazing video! Follow me on social media!,0
w9ievz1t1qfjczhx,Olivia Martinez,2013-12-14T00:58:37,How to Cook the Perfect Steak,Money-making opportunity! Spread the word!,1
w3mzpxs6lv1z6oce,Alexander Smith,2013-11-04T02:56:37,Healthy Breakfast Ideas,Get rich quick! Don't forget to share with your friends!,1
s75gtqbpso2vm7zw,Sophia Smith,2013-11-29T20:34:44,Ultimate Guide to Digital Marketing,I'm impressed! Help me reach 1 million subscribers!,0
969esbcvgt2my25h,Olivia Davis,2013-11-14T05:45:14,Beginner's Guide to Investing,I'm impressed! Stay tuned for more updates!,0
iyo24indwxck0e69,Olivia Williams,2013-11-03T13:50:53,10 Tips for Better Productivity,This deserves more views! Follow me on social media!,0
jeootkwqkvzqpsxt,Mia Williams,2013-11-10T04:30:51,How to Cook the Perfect Steak,Start making money today! virus Limited time offer!,1
ye3iz82ue36j8l39,Mia Smith,2013-12-16T14:51:03,Travel Guide: Exploring Thailand,Increase your earnings with us! https://tinyurl.com/w9inpv Limited stock available! Tag a friend who needs to watch this!,1
4r9qb6b3xm1h9qxf,Sophia Williams,2013-12-28T15:30:26,Mastering the Basics of Drawing,This deserves more views! Limited time offer!,0
nyformczhm4mi72m,William Williams,2013-12-24T00:31:14,Fitness Tips for Beginners,I'm impressed! Hit the notification bell!,0
i1jymg9tdy60g53z,Alexander Jones,2013-11-17T16:20:03,Fitness Tips for Beginners,I'm impressed! Don't miss out!,0
r8txihpbz5xbhjmp,John Davis,2013-12-12T13:34:14,Learn Python Programming from Scratch,Well explained! Let me know your thoughts in the comments!,0
bsp7zgn5f0hg4ssi,Emma Smith,2013-11-23T01:24:08,The Art of Photography,Free iPhone giveaway! Support my channel!,1
vp8fw2wflea55o06,James Smith,2013-12-24T00:09:13,The Art of Photography,Money-making opportunity! Follow me on social media!,1
rdlssjafg4fb72s4,Sophia Smith,2013-12-06T13:47:20,Fitness Tips for Beginners,"Don't wait, click now! Click the link to find out more!",1
2cgzdzjqfk9cyyd1,Michael Williams,2013-11-30T06:50:42,10 Tips for Better Productivity,Well explained! Support my channel!,0
f8y26zlasugd6nzy,William Johnson,2013-11-25T07:53:36,The Art of Photography,Click here for free stuff! untrustworthy Become a member today!,1
s1t1zx0v7t83xpmk,Ava Johnson,2013-11-03T06:01:36,Mastering the Basics of Drawing,Get exclusive deals! phishing Subscribe for weekly uploads!,1
zqjbh83xp74nk2nj,William Garcia,2013-12-10T19:02:27,Discovering Hidden Gems: Local Travel,Visit our website! https://is.gd/lgg1p9 Check it out now! Help me reach 1 million subscribers!,1
fqixglqbbqktnxyt,Sophia Smith,2013-12-06T19:07:42,Creative Writing Workshop,You won a prize! Leave a comment below!,1
3nmpxfaobrjzgf2x,Ava Brown,2013-12-16T05:07:36,Understanding Quantum Mechanics,Amazing video! Please like and subscribe!,0
bo1he4xt0aezi5ap,Alexander Jones,2013-11-15T11:28:08,Ultimate Guide to Digital Marketing,Get exclusive deals! https://bit.ly/k50rxx Offer expires soon! Subscribe for weekly uploads!,1
uhdin085wc4hpldb,John Johnson,2013-11-13T23:02:04,The Art of Photography,Make thousands of dollars easily! https://is.gd/5u5ayr Offer expires soon! Let me know your thoughts in the comments!,1
ktje3jz37h1yip01,Sophia Smith,2013-12-30T21:29:50,Effective Time Management Strategies,Be your own boss! scam Please like and subscribe!,1
gbo1dxlb3vh1qpfi,Olivia Johnson,2013-11-18T13:42:34,The Art of Photography,Great content! Check out my other videos!,0
kf5u71kog6doq852,James Miller,2013-12-13T22:11:52,Travel Guide: Exploring Thailand,Financial freedom is just a click away! https://tinyurl.com/br2rt6 Limited stock available! suspicious Support my channel!,1
ntzagmft4fdkisj1,Ava Smith,2013-12-01T12:19:22,DIY Home Decor Ideas,I'm impressed! Don't miss out!,0
q2ttkqjol62gb6me,Olivia Miller,2013-12-27T06:01:54,Discovering Hidden Gems: Local Travel,Interesting video. Support my channel!,0
thd369ab5cczn90o,Michael Jones,2013-11-27T18:12:06,Creative Writing Workshop,"Hurry, offer ends soon! https://bit.ly/5edwhg Limited stock available! Stay tuned for more updates!",1
7wzu0pm8mp2w4r4e,Emma Smith,2013-11-23T15:10:59,Introduction to Meditation,I appreciate your effort in making this video. Leave a comment below!,0
blj3ul5d4304k8rq,James Miller,2013-11-04T18:13:53,How to Cook the Perfect Steak,This deserves more views! Let me know your thoughts in the comments!,0
vqlazqqdaoq9fqv0,Alexander Jones,2013-12-24T07:18:47,The Art of Photography,Check out my channel! Become a member today!,1
q9mpi05yhwezxnl3,Michael Davis,2013-12-27T18:45:35,Survival Skills for Outdoor Adventures,Be your own boss! https://tinyurl.com/ybbry0 Check it out now! Don't miss out!,1
30xp14wdlnsyxbri,Emma Martinez,2013-12-01T04:45:04,The Science of Happiness,I enjoyed watching this. Spread the word!,0
okxry3htlov51fqw,John Williams,2013-11-12T08:22:22,How to Cook the Perfect Steak,Limited time offer! malware Hit the notification bell!,1
mbkh9sp87kn9grhy,John Davis,2013-12-26T21:39:57,Understanding Quantum Mechanics,Visit our website! https://tinyurl.com/tmtyed Limited stock available! Limited time offer!,1
xatq0jw1j4yaxx3g,John Smith,2013-12-27T21:43:40,Secrets of Successful Entrepreneurs,Join our community! https://tinyurl.com/ux77fm Limited stock available! Tag a friend who needs to watch this!,1
aw5my6qy1fwozzdi,John Williams,2013-11-22T07:54:03,DIY Home Decor Ideas,Become a member today! Spread the word!,1
t3hlwzebd5q27hcu,Olivia Smith,2013-11-04T13:54:50,Learn Python Programming from Scratch,I appreciate your effort in making this video. Let me know your thoughts in the comments!,0
2l2621pbx1vrhmez,Ava Williams,2013-11-08T09:49:29,Survival Skills for Outdoor Adventures,I learned a lot from this video. Follow me on social media!,0
29lmn8ns85rw94yq,William Miller,2013-12-01T22:14:50,Mastering the Basics of Drawing,Interesting video. Spread the word!,0
q037wkb3chi7hmyc,Olivia Jones,2013-12-15T15:33:15,Ultimate Guide to Digital Marketing,Great content! Limited time offer!,0
8s2vppnr7r7a3w1h,John Jones,2013-12-06T04:21:12,Fitness Tips for Beginners,Start making money today! https://is.gd/79jr24 Limited stock available! Don't forget to share with your friends!,1
6h3w3d3b94lwumd7,Olivia Rodriguez,2013-11-28T04:02:03,Mastering Guitar Techniques,Start making money today! https://tinyurl.com/k42nu6 Check it out now! Click the link to find out more!,1
hciezyvmqz9klhb0,Michael Jones,2013-12-26T16:50:58,How to Cook the Perfect Steak,Start making money today! Limited time offer!,1
v4cgg6vobpjwehph,Ava Smith,2013-12-14T02:01:20,The Art of Photography,Claim your reward now! https://is.gd/9rcvl1 Limited stock available! Hit the notification bell!,1
jnm7wzlhc775jurv,Emma Jones,2013-11-26T19:37:25,10 Tips for Better Productivity,I appreciate your effort in making this video. Join our community!,0
x9ituikpmyx2isr8,James Smith,2013-12-09T16:40:26,The Art of Photography,Tag someone who needs to see this! https://is.gd/g10890 Limited stock available! Hit the notification bell!,1
97olk27ex6jlvd1a,Emma Smith,2013-11-21T02:49:31,Beginner's Guide to Investing,This deserves more views! Claim your reward now!,0
lv4rkw1n155igntb,William Smith,2013-11-22T17:36:48,The Science of Happiness,You're doing a great job! Help me reach 1 million subscribers!,0
7k78u0u5eyc0052g,Olivia Miller,2013-11-11T18:36:04,Effective Time Management Strategies,This was exactly what I needed! Leave a comment below!,0
br4f2ikcl5swcn5m,Mia Smith,2013-11-30T01:08:57,Effective Time Management Strategies,Share this with your friends! https://tinyurl.com/yyeliv Check it out now! Support my channel!,1
e1thc1wvjli7kiph,James Johnson,2013-11-21T18:16:18,Mastering Guitar Techniques,Keep up the good work! Don't miss out!,0
ctqifu1oqo8qoewm,Emma Jones,2013-11-10T18:12:28,Discovering Hidden Gems: Local Travel,Become a member today! Stay tuned for more updates!,1
gzyikix69zpppxeq,Sophia Martinez,2013-11-02T19:09:28,Travel Guide: Exploring Thailand,Such an inspiring video! Don't forget to share with your friends!,0
ts688h5v4qby75k1,Michael Smith,2013-12-10T03:47:26,Introduction to Meditation,"Very helpful, thank you! Help me reach 1 million subscribers!",0
mocrovu8weyyb24f,Sophia Brown,2013-12-11T22:56:08,Survival Skills for Outdoor Adventures,Tag someone who needs to see this! untrustworthy Become a member today!,1
6mfez3dar8pp3us2,John Williams,2013-12-07T09:55:56,Beginner's Guide to Investing,Unlock premium content! Help me reach 1 million subscribers!,1
nablyqfeocjy0ioy,Sophia Brown,2013-12-02T17:56:27,Fitness Tips for Beginners,"Hurry, offer ends soon! https://tinyurl.com/i8qfrd Limited stock available! Join our community!",1
m1540j4j7xtm1for,Olivia Garcia,2013-11-04T11:15:09,Mastering the Basics of Drawing,You won a prize! https://tinyurl.com/y893me Limited stock available! Claim your reward now!,1
h2f4aooexqoxmdkc,Mia Miller,2013-12-04T21:16:00,Creative Writing Workshop,Money-making opportunity! clickbait Check out my other videos!,1
okg5l8rw75r3r6af,Emma Miller,2013-11-05T19:25:54,Learn Python Programming from Scratch,Unlock premium content! scam Help me reach 1 million subscribers!,1
ku1vyriz1442w2q7,Michael Martinez,2013-11-23T10:52:04,DIY Home Decor Ideas,I learned a lot from this video. Limited time offer!,0
5uq5krdoi0pqdr6g,Emma Garcia,2013-11-14T02:50:11,Creative Writing Workshop,I'm subscribing to your channel! Support my channel!,0
2lcpbad4mbdritem,Olivia Garcia,2013-12-14T20:36:42,The Art of Photography,Tag someone who needs to see this! Tag a friend who needs to watch this!,1
2fpwlx7tui3mjbkz,James Miller,2013-12-09T13:47:03,Effective Time Management Strategies,I'm impressed! Share this with someone who needs to see it!,0
5k0jnt2cprqzi6mt,Ava Davis,2013-11-30T03:18:15,Healthy Breakfast Ideas,Such an inspiring video! Hit the notification bell!,0
ifk58wzjs9470hwx,Sophia Jones,2013-11-27T17:33:46,Creative Writing Workshop,Be your own boss! Click the link to find out more!,1
14roqjfng4574vem,Michael Jones,2013-11-08T01:11:43,Secrets of Successful Entrepreneurs,Free iPhone giveaway! Tag a friend who needs to watch this!,1
7uot57tzrc4s173x,William Martinez,2013-11-20T14:30:23,Effective Time Management Strategies,I appreciate your effort in making this video. Spread the word!,0
11dzm5ewdw91gzlq,Sophia Miller,2013-12-22T20:45:50,Understanding Quantum Mechanics,Check out this link! https://is.gd/nxdj86 Offer expires soon! malware Join our community!,1
ij6ddldrh1vv5q7e,James Jones,2013-11-01T14:07:53,Understanding Quantum Mechanics,You're doing a great job! Hit the notification bell!,0
82kf65bbpbq8bafm,Ava Martinez,2013-11-15T00:14:25,Discovering Hidden Gems: Local Travel,Double your income now! https://tinyurl.com/wrzg0v Limited stock available! fake Let me know your thoughts in the comments!,1
x11ph4g2qknnsjvg,Sophia Davis,2013-12-11T18:31:56,Travel Guide: Exploring Thailand,Such an inspiring video! Leave a comment below!,0
a78u4ssprnu2dh60,Mia Johnson,2013-12-19T00:14:14,Learn Python Programming from Scratch,Subscribe for more content! https://bit.ly/bwpf39 Check it out now! Limited time offer!,1
mfgor9gqu88p5a9l,Ava Smith,2013-11-04T09:50:51,How to Cook the Perfect Steak,Claim your reward now! https://bit.ly/p5shpc Offer expires soon! virus Share this with someone who needs to see it!,1
hk6zpw7bhv2j9d41,William Johnson,2013-12-21T14:13:36,Survival Skills for Outdoor Adventures,You don't want to miss this! https://is.gd/ucpmtv Limited stock available! spam Hit the notification bell!,1
dv17ita3rv6lsb52,Michael Smith,2013-11-25T19:08:13,Learn Python Programming from Scratch,I'm subscribing to your channel! Click the link to find out more!,0
sgjmy4dkbl8kui1q,Alexander Martinez,2013-11-25T03:32:46,Effective Time Management Strategies,Such an inspiring video! Leave a comment below!,0
i7g4unjkzrpklasl,James Williams,2013-12-11T06:24:16,Fitness Tips for Beginners,Share this with your friends! Support my channel!,1
4qwtflv896af9hyo,Emma Miller,2013-12-31T17:46:24,Understanding Quantum Mechanics,Double your income now! https://tinyurl.com/wau2af Check it out now! Don't forget to share with your friends!,1
yitjf6ksxwsmpr1p,Alexander Garcia,2013-12-28T12:27:11,The Science of Happiness,I'm impressed! Become a member today!,0
9nbmxgxb4w5xl5ie,John Jones,2013-12-26T03:25:51,Understanding Quantum Mechanics,I appreciate your effort in making this video. Help me reach 1 million subscribers!,0
5o6iu72mfxwu8y9f,Olivia Martinez,2013-11-08T08:05:57,Introduction to Meditation,I'm impressed! Hit the notification bell!,0
xy4cztos10cu3saw,Alexander Johnson,2013-12-17T09:37:32,Mastering the Basics of Drawing,This video is very informative. Let me know your thoughts in the comments!,0
dwrv7ftc7luvumrd,Ava Johnson,2013-12-30T18:16:54,Learn Python Programming from Scratch,"Hurry, offer ends soon! Please like and subscribe!",1
x7i8wmd9kku1sz7k,Emma Brown,2013-12-24T13:45:12,How to Cook the Perfect Steak,You won a prize! https://is.gd/ssf1kf Check it out now! Limited time offer!,1
r93dkduu3bsln7my,John Miller,2013-11-22T07:38:52,Ultimate Guide to Digital Marketing,I appreciate your effort in making this video. Please like and subscribe!,0
q2gbnyyj04qwbnvq,Olivia Martinez,2013-12-12T03:00:19,Introduction to Meditation,Get exclusive deals! Join our community!,1
on0gs4saksdxn94i,Mia Garcia,2013-12-29T23:30:05,The Science of Happiness,Free iPhone giveaway! https://bit.ly/qhz510 Limited stock available! Claim your reward now!,1
h0qf9mvt4qia9god,William Rodriguez,2013-12-04T01:48:54,DIY Home Decor Ideas,"Very helpful, thank you! Join our community!",0
s93sqvfgm428gxmx,William Davis,2013-11-06T04:23:50,Secrets of Successful Entrepreneurs,Watch this amazing video! Follow me on social media!,1
ucqfe95i1p4298xo,William Johnson,2013-12-01T20:27:23,Beginner's Guide to Investing,Thank you for sharing. Please like and subscribe!,0
4927ju2ehstpdqmp,Olivia Martinez,2013-11-22T13:32:24,How to Cook the Perfect Steak,Watch this amazing video! Hit the notification bell!,1
zlh7p59f0dpc6eh6,Ava Rodriguez,2013-11-24T04:29:38,Travel Guide: Exploring Thailand,Join our community! https://tinyurl.com/96mk07 Limited stock available! Leave a comment below!,1
7yc6r6mocbrj2q2r,Mia Brown,2013-11-02T20:40:59,Survival Skills for Outdoor Adventures,Well done! Leave a comment below!,0
bivr9sgek8102ue7,James Jones,2013-12-14T12:11:52,DIY Home Decor Ideas,Start making money today! https://is.gd/yzsgrv Offer expires soon! Hit the notification bell!,1
rzrghhqayyv2ag79,Emma Brown,2013-12-28T03:58:37,Understanding Quantum Mechanics,You don't want to miss this! https://bit.ly/0iaxln Limited stock available! fake Support my channel!,1
u8kuzm2yafgwhjvm,Alexander Jones,2013-12-08T18:54:52,Survival Skills for Outdoor Adventures,Financial freedom is just a click away! https://bit.ly/z391z0 Offer expires soon! Limited time offer!,1
059hxpy38ma3bb90,Sophia Martinez,2013-12-01T03:35:25,Creative Writing Workshop,Amazing video! Subscribe for weekly uploads!,0
k3epyxh0liiojj08,Michael Williams,2013-11-10T01:18:23,Travel Guide: Exploring Thailand,Well done! Spread the word!,0
4blv1tftlilk2u94,James Jones,2013-12-20T02:56:02,Survival Skills for Outdoor Adventures,Increase your earnings with us! Subscribe for weekly uploads!,1
k8nfnmagrq2hpvfs,Emma Brown,2013-11-18T05:33:06,Ultimate Guide to Digital Marketing,Keep up the good work! Support my channel!,0
mo74dgsio4uajjn3,Emma Martinez,2013-11-28T16:58:53,Understanding Quantum Mechanics,Double your income now! https://is.gd/aqnm0l Limited stock available! Don't miss out!,1
fdpunw8cxbbr0i6i,James Martinez,2013-11-03T07:19:18,Mastering Guitar Techniques,Get exclusive deals! fake Limited time offer!,1
6d09fkblplyg81dn,John Miller,2013-11-07T00:59:18,How to Cook the Perfect Steak,Check out this link! fraud Help me reach 1 million subscribers!,1
1sgwjxcxvsrrvfx1,Emma Garcia,2013-11-06T06:55:42,Beginner's Guide to Investing,Get exclusive deals! scam Check out my other videos!,1
wy2q3vqrhzx9wez1,John Johnson,2013-12-20T12:07:42,The Science of Happiness,Subscribe for more content! Claim your reward now!,1
q5ngzmqfo1kxjshw,Sophia Williams,2013-12-02T10:14:57,Mastering Guitar Techniques,This changed my perspective! Leave a comment below!,0
rkbcgygmo1x02j3k,John Williams,2013-11-01T00:45:24,Survival Skills for Outdoor Adventures,Well explained! Become a member today!,0
66fteaxtls539qy5,Michael Davis,2013-11-23T17:04:22,Survival Skills for Outdoor Adventures,"Don't wait, click now! suspicious Become a member today!",1
biqb5cng526eraw0,John Jones,2013-11-20T17:30:07,Ultimate Guide to Digital Marketing,Well explained! Spread the word!,0
9fwsgkq1vnt44br6,Michael Brown,2013-11-17T16:16:49,Travel Guide: Exploring Thailand,This changed my perspective! Let me know your thoughts in the comments!,0
0x5ccurm018hbs0v,Olivia Brown,2013-12-21T23:05:48,Introduction to Meditation,Great content! Spread the word!,0
s78vgss7kdjrjp9m,William Martinez,2013-12-20T04:52:49,DIY Home Decor Ideas,Financial freedom is just a click away! scam Help me reach 1 million subscribers!,1
p5bdsecnwok743vs,Mia Jones,2013-11-09T18:16:33,Fitness Tips for Beginners,Earn money from home! Click the link to find out more!,1
suvwphuwmgu12xta,James Johnson,2013-12-11T18:08:40,Understanding Quantum Mechanics,I'm impressed! Help me reach 1 million subscribers!,0
ydcm9bg1t7j9ymjr,John Rodriguez,2013-12-25T05:34:11,The Art of Photography,Get exclusive deals! virus Spread the word!,1
tx7ar3johtza04s0,Alexander Garcia,2013-12-26T10:17:19,Survival Skills for Outdoor Adventures,Make thousands of dollars easily! https://bit.ly/pz7gjp Limited stock available! Don't miss out!,1
gqohz64md1u7iup8,John Smith,2013-12-16T11:34:05,Introduction to Meditation,Start making money today! https://bit.ly/rhu9yb Offer expires soon! Become a member today!,1
55iv8y59d7jnyrnh,Alexander Brown,2013-12-25T11:37:08,Creative Writing Workshop,Keep up the good work! Become a member today!,0
xgdehwrrg7j7zwpt,Olivia Jones,2013-12-16T01:52:57,Creative Writing Workshop,Check out my channel! https://is.gd/975kie Offer expires soon! Hit the notification bell!,1
29ochqasi0o054uq,Olivia Jones,2013-12-09T18:48:19,Fitness Tips for Beginners,Thank you for sharing. Don't miss out!,0
xd1jbng79ubndzys,Alexander Williams,2013-12-11T01:27:16,Understanding Quantum Mechanics,Join our community! Share this with someone who needs to see it!,1
f8oahrdu25k0uz79,Mia Smith,2013-11-04T06:58:19,Ultimate Guide to Digital Marketing,Money-making opportunity! Claim your reward now!,1
eme7176j1klyee8a,Emma Jones,2013-11-15T04:10:36,10 Tips for Better Productivity,Great content! Support my channel!,0
2di2m6vxzz71q7wl,James Brown,2013-12-13T01:14:40,Effective Time Management Strategies,I'm impressed! Please like and subscribe!,0
