COMMENT_ID,AUTHOR,DATE,YOUTUBE_TITLE,CONTENT,CLASS
3cei4ltu15abfikh,Olivia Miller,2013-12-12T16:24:32,The Science of Happiness,I learned a lot from this video. Spread the word!,0
hglvhyn1hbo6mv41,Michael Davis,2013-11-22T12:31:54,The Art of Photography,Keep up the good work! Share this with someone who needs to see it!,0
770sb4d9zue2huht,Alexander Garcia,2013-12-15T23:19:23,Ultimate Guide to Digital Marketing,You're doing a great job! Limited time offer!,0
f1gfjux9rg0mm1rg,Sophia Jones,2013-11-05T21:59:50,10 Tips for Better Productivity,Watch this amazing video! fake Follow me on social media!,1
8zak888er0ejleme,Alexander Brown,2013-11-15T23:48:52,DIY Home Decor Ideas,Free iPhone giveaway! https://is.gd/szmt9x Limited stock available! Don't miss out!,1
gr6l0criaqvjicsi,James Davis,2013-11-25T22:52:15,Survival Skills for Outdoor Adventures,Invest in your future! Share this with someone who needs to see it!,1
twtb27x72f4k8f0p,Emma Jones,2013-12-02T10:57:57,Introduction to Meditation,"Hurry, offer ends soon! https://is.gd/0xalqa Limited stock available! Claim your reward now!",1
qo9e2sfecvkxl07t,Sophia Smith,2013-12-22T00:04:16,Creative Writing Workshop,Increase your earnings with us! fake Limited time offer!,1
g6x14x59x4isrqgc,John Miller,2013-11-16T01:33:09,Learn Python Programming from Scratch,This was exactly what I needed! Let me know your thoughts in the comments!,0
snza65oc61ipq6mo,William Brown,2013-11-08T17:13:49,How to Cook the Perfect Steak,You're doing a great job! Hit the notification bell!,0
4ggbb3soe93n5zlm,Sophia Davis,2013-11-17T07:49:22,Survival Skills for Outdoor Adventures,Money-making opportunity! https://is.gd/9fift2 Offer expires soon! Check out my other videos!,1
0ieut60ca150j0jp,James Williams,2013-11-27T20:56:37,Beginner's Guide to Investing,"Hurry, offer ends soon! Don't miss out!",1
z27al2go8m1xzy14,William Johnson,2013-11-26T08:15:36,Survival Skills for Outdoor Adventures,Well explained! Don't forget to share with your friends!,0
5xlk33z136un67p0,Mia Williams,2013-12-02T20:42:33,The Science of Happiness,Financial freedom is just a click away! Limited time offer!,1
1ibq5aiqvsp35u0p,William Martinez,2013-11-21T02:05:36,Beginner's Guide to Investing,Watch this amazing video! Hit the notification bell!,1
cnj8hh595xi7kfla,John Martinez,2013-12-22T11:35:37,Survival Skills for Outdoor Adventures,Great content! Let me know your thoughts in the comments!,0
15tjbgtxjdn3wl3s,Emma Johnson,2013-11-19T18:15:26,Beginner's Guide to Investing,Keep up the good work! Follow me on social media!,0
fr890y9o1jy7nmcw,Alexander Garcia,2013-11-26T11:31:33,Learn Python Programming from Scratch,"Very helpful, thank you! Don't miss out!",0
2t65lsou7n3scyo9,Alexander Davis,2013-12-01T05:42:25,Beginner's Guide to Investing,Well explained! Share this with someone who needs to see it!,0
oefmcetdbjpo2b6r,Olivia Smith,2013-11-18T06:09:32,Creative Writing Workshop,This was exactly what I needed! Don't forget to share with your friends!,0
c0lti6kphiz9f9oo,William Johnson,2013-11-21T21:33:05,The Art of Photography,Double your income now! https://bit.ly/ilwydt Check it out now! Share this with someone who needs to see it!,1
zx0gky1fzer7bsgg,Sophia Rodriguez,2013-12-24T18:44:39,Secrets of Successful Entrepreneurs,Well explained! Hit the notification bell!,0
5ifzy5qwaddoyotz,Ava Martinez,2013-11-17T07:32:57,Understanding Quantum Mechanics,Well done! Let me know your thoughts in the comments!,0
4m4svadwl825fb6n,Olivia Brown,2013-11-26T05:06:11,10 Tips for Better Productivity,This video is very informative. Help me reach 1 million subscribers!,0
kz0d1w30jd6yhr6g,William Williams,2013-11-10T04:55:06,Secrets of Successful Entrepreneurs,I enjoyed watching this. Spread the word!,0
cfgrm1d0ev4dtfst,Ava Rodriguez,2013-11-28T05:03:40,DIY Home Decor Ideas,"Don't wait, click now! https://is.gd/futx98 Limited stock available! Support my channel!",1
kifafzlmpeavu05f,Alexander Rodriguez,2013-12-18T03:04:08,Learn Python Programming from Scratch,"Hurry, offer ends soon! spam Tag a friend who needs to watch this!",1
n93kgr7z6x468333,James Garcia,2013-12-24T13:34:44,Creative Writing Workshop,This changed my perspective! Please like and subscribe!,0
hpvvaqsbpo0kni5g,Ava Williams,2013-12-13T06:19:01,The Art of Photography,Share this with your friends! scam Let me know your thoughts in the comments!,1
5auq9omzydrxq9tb,Emma Rodriguez,2013-12-27T20:07:50,Effective Time Management Strategies,Start making money today! phishing Limited time offer!,1
9tylmsz44l199dcf,John Smith,2013-11-22T01:34:54,How to Cook the Perfect Steak,You're doing a great job! Follow me on social media!,0
bm1ohgzvzqf7jyc7,John Martinez,2013-11-21T08:22:26,Beginner's Guide to Investing,This deserves more views! Click the link to find out more!,0
r5p8rhzkpr88y7iq,Alexander Garcia,2013-12-22T04:07:50,10 Tips for Better Productivity,Earn money from home! fake Let me know your thoughts in the comments!,1
3pdjrlzwvj2dmctn,Olivia Garcia,2013-12-11T16:00:11,DIY Home Decor Ideas,Interesting video. Don't forget to share with your friends!,0
hkki92ce862lf3cg,Ava Garcia,2013-11-29T05:02:31,Understanding Quantum Mechanics,Thank you for sharing. Limited time offer!,0
aqioc173e3ajaqqv,Mia Jones,2013-12-04T03:51:17,Discovering Hidden Gems: Local Travel,I'm subscribing to your channel! Don't miss out!,0
t9lf8xtv1x9vms9h,James Jones,2013-12-30T00:48:49,Creative Writing Workshop,Increase your earnings with us! Please like and subscribe!,1
wgngox8m5x3nogsv,Michael Jones,2013-12-20T04:12:19,Healthy Breakfast Ideas,Limited time offer! untrustworthy Claim your reward now!,1
4510v3trlgl3qtxr,William Garcia,2013-11-11T03:24:12,Ultimate Guide to Digital Marketing,"Don't wait, click now! https://is.gd/4tcmvo Limited stock available! Subscribe for weekly uploads!",1
6p7jiit8fr3xfyta,Emma Brown,2013-12-08T07:47:52,Understanding Quantum Mechanics,Claim your reward now! https://tinyurl.com/08misx Offer expires soon! Support my channel!,1
rfmmioiytejn5zmr,William Miller,2013-11-11T17:47:02,Beginner's Guide to Investing,You're doing a great job! Spread the word!,0
i4dd5n3tp8oa92k7,Michael Williams,2013-12-22T21:45:06,Secrets of Successful Entrepreneurs,Money-making opportunity! fraud Become a member today!,1
c5ct2984ofbj9s2u,Sophia Smith,2013-11-11T21:48:31,DIY Home Decor Ideas,This deserves more views! Limited time offer!,0
34uaivtmysbhem1y,Olivia Martinez,2013-12-06T05:18:44,Fitness Tips for Beginners,Invest in your future! Subscribe for weekly uploads!,1
ehjrze5nkfpp5tnf,William Garcia,2013-11-27T19:54:52,DIY Home Decor Ideas,Free iPhone giveaway! Tag a friend who needs to watch this!,1
ddadvupb763ya0fs,William Miller,2013-12-14T10:31:57,Effective Time Management Strategies,Join our community! Follow me on social media!,1
7fi5b4arp2nzmgnj,Ava Miller,2013-12-05T13:01:39,Discovering Hidden Gems: Local Travel,Share this with your friends! clickbait Help me reach 1 million subscribers!,1
4ttl2am58nyrnsdv,Mia Johnson,2013-12-27T01:27:07,Travel Guide: Exploring Thailand,Keep up the good work! Let me know your thoughts in the comments!,0
da042i57zugr62ia,Emma Rodriguez,2013-11-01T13:55:45,Understanding Quantum Mechanics,Become a member today! https://bit.ly/ps7ytg Offer expires soon! Stay tuned for more updates!,1
da3cp36xdydne21q,Mia Garcia,2013-12-28T16:24:50,Learn Python Programming from Scratch,This deserves more views! Claim your reward now!,0
nmnh34o4vz25peb7,Emma Miller,2013-12-14T22:46:08,The Art of Photography,I'm impressed! Please like and subscribe!,0
jvsxc15r8auh0r72,Sophia Brown,2013-11-10T08:44:00,Beginner's Guide to Investing,This changed my perspective! Hit the notification bell!,0
iu3a0xpshjuuw0qy,Alexander Smith,2013-11-27T19:41:08,Learn Python Programming from Scratch,Interesting video. Stay tuned for more updates!,0
asq8jwurqpsne9io,Michael Jones,2013-12-14T04:25:11,Travel Guide: Exploring Thailand,Tag someone who needs to see this! https://is.gd/ty54yo Limited stock available! Spread the word!,1
4tqbye17w7h1jg2n,Olivia Rodriguez,2013-11-04T05:46:47,Beginner's Guide to Investing,I'm subscribing to your channel! Don't miss out!,0
cdkn200qrqkmvzbt,Sophia Garcia,2013-12-26T00:56:42,Survival Skills for Outdoor Adventures,I learned a lot from this video. Support my channel!,0
4pz7jb3d2qtmqygr,William Miller,2013-12-30T10:28:30,Mastering the Basics of Drawing,I appreciate your effort in making this video. Join our community!,0
1lh2nfwg5kromnkv,Michael Garcia,2013-11-09T01:45:15,Fitness Tips for Beginners,I'm impressed! Subscribe for weekly uploads!,0
7fi8aop67ihpw743,Sophia Johnson,2013-12-06T04:04:07,10 Tips for Better Productivity,Keep up the good work! Hit the notification bell!,0
dl46wv4nu2v7gvh9,William Davis,2013-12-20T21:37:33,Travel Guide: Exploring Thailand,Tag someone who needs to see this! https://is.gd/8w0rgh Limited stock available! Spread the word!,1
cf3ovy4lgmf53zrv,Emma Davis,2013-11-18T06:25:30,Fitness Tips for Beginners,Great content! Check out my other videos!,0
d8k1lauebwk2uxwu,Emma Miller,2013-11-22T02:12:32,The Science of Happiness,Check out this link! Please like and subscribe!,1
08joccojwphih9lj,Mia Jones,2013-11-17T09:48:47,Ultimate Guide to Digital Marketing,Keep up the good work! Follow me on social media!,0
d1sq8tpbob07kws1,Ava Williams,2013-11-13T15:11:54,10 Tips for Better Productivity,This changed my perspective! Please like and subscribe!,0
1ndbf2rtvop1mzlo,Mia Smith,2013-12-13T10:13:33,10 Tips for Better Productivity,Well explained! Leave a comment below!,0
k5jl3nth5q1bf9q9,Alexander Martinez,2013-11-21T09:51:16,Mastering Guitar Techniques,Invest in your future! https://bit.ly/lfvptb Check it out now! Don't forget to share with your friends!,1
u4vgiqx5j8ecdbgd,John Miller,2013-12-13T18:57:48,Mastering the Basics of Drawing,Free iPhone giveaway! https://tinyurl.com/hbonw2 Offer expires soon! untrustworthy Spread the word!,1
r1nrjxtzl91w9sdg,Michael Johnson,2013-12-28T00:57:14,DIY Home Decor Ideas,I learned a lot from this video. Please like and subscribe!,0
fsioxoqfweduri3u,Alexander Davis,2013-11-28T01:33:56,Understanding Quantum Mechanics,You don't want to miss this! https://bit.ly/e1d69q Offer expires soon! Stay tuned for more updates!,1
3c7x7wfntclzdci6,Michael Brown,2013-12-08T10:06:37,Ultimate Guide to Digital Marketing,Watch this amazing video! Spread the word!,1
k6mu4beg6kyvxcdo,Ava Brown,2013-11-07T17:56:18,Ultimate Guide to Digital Marketing,Free iPhone giveaway! virus Leave a comment below!,1
2kyzsbc5ypye3yyk,James Williams,2013-11-06T23:03:33,The Art of Photography,Check out my channel! https://tinyurl.com/pg7zax Offer expires soon! scam Become a member today!,1
cf9g99ghifwjr7ah,John Brown,2013-12-03T06:45:52,Discovering Hidden Gems: Local Travel,I learned a lot from this video. Share this with someone who needs to see it!,0
2jw3f0j52f116n8x,James Williams,2013-12-04T13:34:42,Beginner's Guide to Investing,Keep up the good work! Follow me on social media!,0
kjkxtr8940zgqc0a,William Davis,2013-12-18T04:23:00,DIY Home Decor Ideas,Great content! Spread the word!,0
xjb8axiub3cafjxw,James Garcia,2013-12-14T22:28:52,Effective Time Management Strategies,This video is very informative. Share this with someone who needs to see it!,0
so6ugte8e4icsqmt,Mia Brown,2013-12-24T04:56:53,Fitness Tips for Beginners,You're doing a great job! Don't forget to share with your friends!,0
8v074zg000ewzzt5,James Jones,2013-12-16T18:45:26,Fitness Tips for Beginners,I learned a lot from this video. Tag a friend who needs to watch this!,0
ml87sitrt5d3aruq,James Smith,2013-12-03T07:06:38,10 Tips for Better Productivity,Well done! Don't miss out!,0
uezvjsus74jqkn1k,Alexander Martinez,2013-12-24T01:58:58,Understanding Quantum Mechanics,Invest in your future! https://tinyurl.com/mz0z0g Limited stock available! Check out my other videos!,1
q97567dkmppes6nv,John Smith,2013-12-05T03:52:49,Effective Time Management Strategies,Check out my channel! fraud Join our community!,1
hvj41ubkholf7dwe,John Davis,2013-11-02T05:21:45,DIY Home Decor Ideas,Be your own boss! https://bit.ly/g10i6q Check it out now! Click the link to find out more!,1
49ofycsd8sbvnk51,William Brown,2013-12-12T00:28:49,Fitness Tips for Beginners,Visit our website! https://is.gd/czu33z Offer expires soon! scam Support my channel!,1
n09gl6ujhuppsm9o,Olivia Martinez,2013-12-13T17:32:11,Introduction to Meditation,Thank you for sharing. Subscribe for weekly uploads!,0
hxs8nraiup3ebjpa,James Martinez,2013-11-03T10:34:54,Mastering the Basics of Drawing,Amazing video! Help me reach 1 million subscribers!,0
sqs4ji61lq80q53h,Alexander Miller,2013-12-23T22:36:19,How to Cook the Perfect Steak,Join our community! https://is.gd/26qm3d Check it out now! Please like and subscribe!,1
zxpn60pbyh633y5u,Mia Martinez,2013-11-20T14:50:38,The Art of Photography,This changed my perspective! Claim your reward now!,0
y8ff2xmjl6evhqc0,Mia Davis,2013-11-09T21:35:01,Mastering Guitar Techniques,You've earned a new subscriber! Subscribe for weekly uploads!,0
u2pj19qpgwm0361a,John Martinez,2013-12-26T00:04:29,How to Cook the Perfect Steak,I appreciate your effort in making this video. Don't forget to share with your friends!,0
ucacffig9hmazuuk,William Johnson,2013-11-14T18:31:03,Introduction to Meditation,Start making money today! https://bit.ly/nnuywo Check it out now! Leave a comment below!,1
bun4skyyecnpui3u,Mia Jones,2013-11-21T16:05:49,DIY Home Decor Ideas,You don't want to miss this! https://tinyurl.com/735oi2 Limited stock available! clickbait Please like and subscribe!,1
vo7hiansdv3bzhyb,Olivia Jones,2013-12-28T23:38:16,Travel Guide: Exploring Thailand,Share this with your friends! fake Stay tuned for more updates!,1
kp7n6oljwsj763b0,Olivia Rodriguez,2013-11-21T22:17:01,Introduction to Meditation,This video is very informative. Tag a friend who needs to watch this!,0
m4vs0fb060zhjsti,Emma Miller,2013-12-05T16:42:46,Learn Python Programming from Scratch,Unlock premium content! Claim your reward now!,1
rqs1iysgyp7yf64e,Mia Jones,2013-11-01T06:10:15,Mastering the Basics of Drawing,Watch this amazing video! Leave a comment below!,1
guylh3vocg84l6lk,John Williams,2013-12-23T11:52:21,The Science of Happiness,You won a prize! spam Share this with someone who needs to see it!,1
q0dbu6847qdhh96f,Alexander Miller,2013-12-13T10:20:05,How to Cook the Perfect Steak,This video is very informative. Leave a comment below!,0
fgzor0muasdl7gzm,Michael Williams,2013-11-19T17:14:10,Fitness Tips for Beginners,This was exactly what I needed! Become a member today!,0
kp0bl86reeyfi1dr,Emma Miller,2013-12-01T17:51:06,DIY Home Decor Ideas,I'm subscribing to your channel! Join our community!,0
kmnuyi1r4ys4kp96,Alexander Rodriguez,2013-11-23T12:13:16,Introduction to Meditation,You won a prize! clickbait Click the link to find out more!,1
enzwv0slppayqhqc,John Davis,2013-11-21T11:49:50,Ultimate Guide to Digital Marketing,Subscribe for more content! Let me know your thoughts in the comments!,1
xnhdmwzq9c7j5e30,William Martinez,2013-11-29T13:40:23,Creative Writing Workshop,Earn money from home! spam Become a member today!,1
sqgkx3qmwv18g8e5,Mia Garcia,2013-11-07T12:00:56,Secrets of Successful Entrepreneurs,Watch this amazing video! Subscribe for weekly uploads!,1
0cmha3y3lrq36hhk,Sophia Davis,2013-11-08T20:16:48,Ultimate Guide to Digital Marketing,I learned a lot from this video. Share this with someone who needs to see it!,0
dnvj5cfprc1acx9k,Olivia Davis,2013-11-20T08:23:16,Travel Guide: Exploring Thailand,Interesting video. Leave a comment below!,0
bgzm18sk7jg7z6eh,John Smith,2013-12-09T17:57:51,Effective Time Management Strategies,Invest in your future! https://bit.ly/zj3w2f Offer expires soon! Don't forget to share with your friends!,1
jo20t9mj6vjkg16f,Alexander Johnson,2013-12-14T00:10:00,Fitness Tips for Beginners,I appreciate your effort in making this video. Hit the notification bell!,0
ldpv4wv79e30toi6,Sophia Jones,2013-11-08T03:01:56,Travel Guide: Exploring Thailand,I appreciate your effort in making this video. Spread the word!,0
omt11oebhjiv4ae6,Sophia Brown,2013-12-22T16:03:25,Discovering Hidden Gems: Local Travel,Increase your earnings with us! https://bit.ly/7jm6gx Check it out now! Leave a comment below!,1
3t9i1rlui2f5qyez,Michael Miller,2013-12-05T15:27:16,Travel Guide: Exploring Thailand,Such an inspiring video! Help me reach 1 million subscribers!,0
7fukmcz3nqhc59su,Michael Williams,2013-12-21T19:17:18,Survival Skills for Outdoor Adventures,This was exactly what I needed! Claim your reward now!,0
149baknnt5cnklek,Alexander Martinez,2013-11-02T02:22:57,How to Cook the Perfect Steak,I enjoyed watching this. Don't forget to share with your friends!,0
5lk1lm7xgfgpbnju,Mia Martinez,2013-12-05T10:35:31,Understanding Quantum Mechanics,I appreciate your effort in making this video. Don't miss out!,0
ih9axbl65u6pwaa4,James Jones,2013-11-02T11:07:39,Mastering the Basics of Drawing,Share this with your friends! suspicious Let me know your thoughts in the comments!,1
3bk7w5zq8vkvfleh,Olivia Williams,2013-12-04T08:40:21,Survival Skills for Outdoor Adventures,This deserves more views! Don't miss out!,0
tejcd0z5de2q8o9q,John Miller,2013-11-29T17:36:34,Healthy Breakfast Ideas,Money-making opportunity! Share this with someone who needs to see it!,1
y24snaas8z3ldxft,Mia Williams,2013-12-04T06:57:23,DIY Home Decor Ideas,Limited time offer! Join our community!,1
bktv2g0t09n8xdgw,Emma Davis,2013-12-13T19:51:12,The Science of Happiness,"Don't wait, click now! Claim your reward now!",1
tlywyl4x1604oo0b,Emma Jones,2013-12-15T15:10:37,Creative Writing Workshop,You're doing a great job! Tag a friend who needs to watch this!,0
8tezafvedpr4k890,Sophia Williams,2013-12-03T12:43:52,The Art of Photography,Unlock premium content! https://bit.ly/pqwgeb Limited stock available! Tag a friend who needs to watch this!,1
l7ozyhtnpnso120x,Sophia Rodriguez,2013-11-22T18:42:26,Creative Writing Workshop,This video is very informative. Hit the notification bell!,0
ofvzzn95hjp92gji,James Davis,2013-12-17T02:58:28,Creative Writing Workshop,Money-making opportunity! Support my channel!,1
dqx6d4fpij44eemg,William Brown,2013-11-10T12:06:23,10 Tips for Better Productivity,Financial freedom is just a click away! Claim your reward now!,1
w2igshnj4kyg473k,Mia Rodriguez,2013-11-23T20:44:14,Travel Guide: Exploring Thailand,Unlock premium content! spam Support my channel!,1
rgy2vucplvdpqwem,William Miller,2013-11-04T20:42:41,Travel Guide: Exploring Thailand,This was exactly what I needed! Click the link to find out more!,0
xb55g3hm20dhwtux,John Martinez,2013-11-08T14:57:55,Healthy Breakfast Ideas,I appreciate your effort in making this video. Limited time offer!,0
xt0e1oz8ivioqfwh,Michael Miller,2013-12-25T06:04:39,Fitness Tips for Beginners,Great content! Stay tuned for more updates!,0
jkl0em79e5o9cvhg,Alexander Smith,2013-11-25T15:38:09,Travel Guide: Exploring Thailand,Tag someone who needs to see this! https://bit.ly/4bicdm Limited stock available! Follow me on social media!,1
jpu9jdq5riuhgn08,Mia Brown,2013-12-07T09:52:20,Fitness Tips for Beginners,I appreciate your effort in making this video. Let me know your thoughts in the comments!,0
lw3wmmrgpxgbvtxb,James Martinez,2013-12-13T13:24:58,Beginner's Guide to Investing,Share this with your friends! Stay tuned for more updates!,1
d0fi0zf8ggd2e932,Olivia Davis,2013-12-06T09:16:10,The Art of Photography,Money-making opportunity! Join our community!,1
rzlm64ehfjr94wet,James Smith,2013-12-29T01:22:03,Mastering the Basics of Drawing,Get rich quick! https://is.gd/md10kq Check it out now! Limited time offer!,1
ntxhrddlq601xqjr,Mia Smith,2013-11-06T21:22:20,DIY Home Decor Ideas,You're doing a great job! Check out my other videos!,0
rgrol5ag8x0683rx,James Miller,2013-12-14T22:20:06,DIY Home Decor Ideas,This was exactly what I needed! Limited time offer!,0
40fp5vmsexdcyuoq,John Rodriguez,2013-11-16T11:08:49,DIY Home Decor Ideas,Be your own boss! https://tinyurl.com/kncbh8 Check it out now! fake Let me know your thoughts in the comments!,1
fkudwc4lyxucgpjt,Olivia Smith,2013-12-27T09:47:45,Discovering Hidden Gems: Local Travel,Earn money from home! Check out my other videos!,1
a2eg33w70rbfmew2,Mia Johnson,2013-12-06T11:58:38,Survival Skills for Outdoor Adventures,I'm subscribing to your channel! Hit the notification bell!,0
bhu73jwstupkgbrw,William Jones,2013-11-23T00:00:47,How to Cook the Perfect Steak,I'm impressed! Share this with someone who needs to see it!,0
ovzmr1sjql21eko8,James Smith,2013-12-27T21:01:28,Fitness Tips for Beginners,Subscribe for more content! https://tinyurl.com/0cdz4f Limited stock available! Support my channel!,1
k20dlrg7y0ipwetf,John Smith,2013-11-23T20:19:12,Fitness Tips for Beginners,This deserves more views! Share this with someone who needs to see it!,0
0aqa1uadye8pke5y,Michael Jones,2013-11-23T12:25:20,Introduction to Meditation,Amazing video! Let me know your thoughts in the comments!,0
n79dvpobb9plp3hb,Emma Smith,2013-11-15T07:24:15,Introduction to Meditation,I'm impressed! Limited time offer!,0
ms8o12etp53l6z7p,Sophia Johnson,2013-12-17T07:50:27,Healthy Breakfast Ideas,Well done! Follow me on social media!,0
68a7crl8qp0zdmy4,Sophia Smith,2013-12-15T06:03:42,The Science of Happiness,Well done! Click the link to find out more!,0
18sw56fze1m2ab55,Sophia Jones,2013-12-14T19:31:45,Creative Writing Workshop,Invest in your future! https://bit.ly/cv5xha Limited stock available! Share this with someone who needs to see it!,1
5w9errrffc4diu3v,William Miller,2013-11-05T06:00:47,Introduction to Meditation,Watch this amazing video! https://is.gd/l7mubk Check it out now! Don't miss out!,1
acmq544bh9s8vb13,Sophia Martinez,2013-11-09T04:42:51,Beginner's Guide to Investing,You don't want to miss this! Let me know your thoughts in the comments!,1
qkijbk46mds0ztz9,Mia Brown,2013-12-05T08:17:27,Survival Skills for Outdoor Adventures,This was exactly what I needed! Click the link to find out more!,0
6hq1uco9w7mukk29,Emma Martinez,2013-11-26T08:24:15,How to Cook the Perfect Steak,You don't want to miss this! https://bit.ly/9vnpr6 Offer expires soon! Stay tuned for more updates!,1
m8wiwljcvxobng7f,Sophia Martinez,2013-11-17T02:28:56,Mastering Guitar Techniques,You've earned a new subscriber! Please like and subscribe!,0
noyf2pg4e88ybq0v,John Garcia,2013-12-23T02:51:09,Beginner's Guide to Investing,Free iPhone giveaway! https://is.gd/vvv5m3 Check it out now! malware Tag a friend who needs to watch this!,1
gclao9hip7fzjy3g,Olivia Brown,2013-12-10T21:30:06,Discovering Hidden Gems: Local Travel,Be your own boss! Leave a comment below!,1
c8v9qqotnxyfv8ly,Olivia Garcia,2013-12-18T23:55:44,Travel Guide: Exploring Thailand,Join our community! Tag a friend who needs to watch this!,1
cl64uwovqus3k9ud,Olivia Martinez,2013-12-16T00:49:45,Secrets of Successful Entrepreneurs,This video is very informative. Stay tuned for more updates!,0
xjdogjcvql1ib5py,Emma Miller,2013-11-01T16:53:03,Secrets of Successful Entrepreneurs,You won a prize! https://tinyurl.com/qalr12 Offer expires soon! Hit the notification bell!,1
k94i63yktiyamrjg,Mia Smith,2013-11-05T00:30:14,Creative Writing Workshop,Earn money from home! Let me know your thoughts in the comments!,1
kdz9swr1pmac50xa,Mia Johnson,2013-11-07T10:40:49,10 Tips for Better Productivity,Limited time offer! https://tinyurl.com/vto3a3 Limited stock available! Follow me on social media!,1
aic4jmxqmiqsfz7f,Sophia Williams,2013-11-19T05:37:47,The Art of Photography,Make thousands of dollars easily! Click the link to find out more!,1
ewoxncx45l7fqbs3,James Rodriguez,2013-12-27T07:45:18,Discovering Hidden Gems: Local Travel,Double your income now! https://bit.ly/pepguf Check it out now! untrustworthy Claim your reward now!,1
3zdcsfwid0bcvfby,Alexander Williams,2013-11-23T09:15:52,Effective Time Management Strategies,I'm subscribing to your channel! Click the link to find out more!,0
43irnw9ha8uqlhuo,Sophia Davis,2013-11-09T01:29:53,How to Cook the Perfect Steak,Visit our website! https://is.gd/5pvjmr Limited stock available! Click the link to find out more!,1
semmjwuq9odj70ws,Olivia Miller,2013-12-27T20:13:11,Effective Time Management Strategies,Check out my channel! https://bit.ly/br5hk3 Offer expires soon! Claim your reward now!,1
28zxl4ifze42tqw5,Mia Williams,2013-12-14T05:44:09,Ultimate Guide to Digital Marketing,Click here for free stuff! https://bit.ly/qsks73 Offer expires soon! Hit the notification bell!,1
ifg456tr4k4jaeco,Michael Rodriguez,2013-11-08T06:43:56,The Art of Photography,I enjoyed watching this. Become a member today!,0
k8fmxncxuc21pmtf,Michael Rodriguez,2013-11-08T12:00:20,Ultimate Guide to Digital Marketing,Watch this amazing video! https://tinyurl.com/fdmswm Check it out now! Subscribe for weekly uploads!,1
monveva8qc6u00r2,John Smith,2013-11-26T09:31:00,Survival Skills for Outdoor Adventures,Keep up the good work! Tag a friend who needs to watch this!,0
yqhirhrn9gtjifb8,Emma Miller,2013-12-02T07:04:50,Discovering Hidden Gems: Local Travel,Limited time offer! Please like and subscribe!,1
fvln5up67x7jqf4n,William Williams,2013-12-01T00:16:04,The Science of Happiness,Claim your reward now! https://tinyurl.com/ttnegr Check it out now! Don't miss out!,1
e8a9hw9yq6aydpqn,Sophia Miller,2013-11-13T17:24:07,Mastering Guitar Techniques,Click here for free stuff! https://bit.ly/ju315f Offer expires soon! Support my channel!,1
c3nbx10y9gupknei,William Johnson,2013-12-22T19:04:05,Secrets of Successful Entrepreneurs,Invest in your future! https://tinyurl.com/j27wyn Check it out now! Subscribe for weekly uploads!,1
apoyy1dgvdho2zmo,Alexander Rodriguez,2013-12-29T03:06:00,How to Cook the Perfect Steak,Such an inspiring video! Leave a comment below!,0
34e2tf2l36riy6f8,Olivia Miller,2013-12-10T08:24:59,Mastering the Basics of Drawing,You've earned a new subscriber! Hit the notification bell!,0
2pwrbgukq486cr01,John Martinez,2013-11-06T03:55:15,Healthy Breakfast Ideas,Check out my channel! https://tinyurl.com/g7zva2 Limited stock available! Help me reach 1 million subscribers!,1
9uilb6mgkqyyoycg,Olivia Garcia,2013-11-05T22:53:10,Fitness Tips for Beginners,Start making money today! https://is.gd/o15k1f Offer expires soon! Let me know your thoughts in the comments!,1
vbzdkczwm2wrqsmh,William Davis,2013-11-24T00:04:06,Introduction to Meditation,Join our community! https://tinyurl.com/hoeemj Offer expires soon! Please like and subscribe!,1
8d04rbf2ux2f01xg,Alexander Miller,2013-11-16T14:51:59,Fitness Tips for Beginners,Increase your earnings with us! https://tinyurl.com/13mynu Offer expires soon! Stay tuned for more updates!,1
i61or4qa49orcju2,Alexander Smith,2013-11-12T03:02:13,Creative Writing Workshop,I'm subscribing to your channel! Subscribe for weekly uploads!,0
o8g6j048x8o6gfoi,Ava Brown,2013-12-26T04:21:13,Introduction to Meditation,Get exclusive deals! https://is.gd/jeia33 Check it out now! Follow me on social media!,1
7fazgcp0xp1khxzr,William Jones,2013-12-09T21:43:08,Introduction to Meditation,Thank you for sharing. Tag a friend who needs to watch this!,0
yi0ngjj5eca68fmw,James Jones,2013-11-06T05:15:58,Introduction to Meditation,"Very helpful, thank you! Spread the word!",0
vg7752c07gz9ffpl,John Martinez,2013-11-03T20:34:58,Discovering Hidden Gems: Local Travel,Be your own boss! https://is.gd/cctjq4 Limited stock available! scam Limited time offer!,1
ho8mmn7wmmsiczvq,Emma Martinez,2013-12-12T21:54:51,Creative Writing Workshop,Make thousands of dollars easily! Check out my other videos!,1
tdnfsl45fbzrwbyk,Michael Davis,2013-11-10T13:44:41,Discovering Hidden Gems: Local Travel,I appreciate your effort in making this video. Join our community!,0
y6rb7z26o9p7955l,Sophia Miller,2013-12-29T06:18:58,Mastering the Basics of Drawing,Double your income now! https://tinyurl.com/ypz87q Offer expires soon! Share this with someone who needs to see it!,1
vjzdb9km892s7kau,John Brown,2013-12-24T02:50:38,DIY Home Decor Ideas,"Very helpful, thank you! Become a member today!",0
ikztlmku9upj0dth,James Davis,2013-12-07T02:45:06,Ultimate Guide to Digital Marketing,Join our community! https://tinyurl.com/iaht4q Check it out now! fake Please like and subscribe!,1
